,Scheme Code,Scheme Name,Net Asset Value,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Date,Repurchase Price,Sale Price
4791,111389,Tata Fixed Horizon Fund Series 20 Scheme A - Institutional Plan - Growth,10.1475,,,21-Jan-2009,10.046,0.0
4792,111392,Tata Fixed Horizon Fund Series 20 Scheme A - Regular Plan - Growth,10.1238,,,21-Jan-2009,10.0226,0.0
4793,111391,Tata Fixed Horizon Fund Series 20 Scheme A - Regular Plan - Periodic Dividend,10.1238,,,21-Jan-2009,10.0226,0.0
4794,111514,Tata Fixed Horizon Fund Series 20 Scheme B - Institutional Plan - Growth,10.0862,,,21-Jan-2009,9.9853,0.0
4795,111515,Tata Fixed Horizon Fund Series 20 Scheme B - Regular Plan - Growth,10.0864,,,21-Jan-2009,9.9855,0.0
4796,111516,Tata Fixed Horizon Fund Series 20 Scheme B - Regular Plan - Periodic Dividend,10.0862,,,21-Jan-2009,9.9853,0.0
4797,104258,Tata Fixed Horizon Fund Series 5 Scheme G - Div,11.9745,,,21-Jan-2009,11.6945,0.0
4798,104257,Tata Fixed Horizon Fund Series 5 Scheme G - Growth,11.976,,,21-Jan-2009,11.696,0.0
4799,107461,Tata Fixed Investment Plan - 1 Scheme A - Institutional Plan - Growth,10.9153,,,21-Jan-2009,10.8061,0.0
4800,107462,Tata Fixed Investment Plan - 1 Scheme A - Institutional Plan - Periodic Dividend,10.8388,,,21-Jan-2009,10.7304,0.0
4801,107459,Tata Fixed Investment Plan - 1 Scheme A - Regular Plan - Growth,10.9155,,,21-Jan-2009,10.8063,0.0
4802,107829,Tata Fixed Investment Plan - 1 Scheme A - Regular Plan - Monthly Dividend,10.9152,,,21-Jan-2009,10.806,0.0
4803,107460,Tata Fixed Investment Plan - 1 Scheme A - Regular Plan - Periodic Dividend,10.8388,,,21-Jan-2009,10.7304,0.0
4804,108942,Tata Fixed Investment Plan - 2 Scheme A Institutional Plan Growth,10.5819,,,21-Jan-2009,10.4761,0.0
4805,108943,Tata Fixed Investment Plan - 2 Scheme A Institutional Plan Periodic Dividend,10.5819,,,21-Jan-2009,10.4761,0.0
4806,108940,Tata Fixed Investment Plan - 2 Scheme A Regular Plan Growth,10.5822,,,21-Jan-2009,10.4764,0.0
4807,108941,Tata Fixed Investment Plan - 2 Scheme A Regular Plan Periodic Dividend,10.582,,,21-Jan-2009,10.4762,0.0
4808,109231,Tata Fixed Investment Plan - 2 Scheme B Institutional Plan Growth,10.5276,,,21-Jan-2009,10.4223,0.0
4809,109232,Tata Fixed Investment Plan - 2 Scheme B Institutional Plan Periodic Dividend,11.0074,,,21-Jan-2009,10.8973,0.0
4810,109230,Tata Fixed Investment Plan - 2 Scheme B Regular Plan Growth,10.5056,,,21-Jan-2009,10.4005,0.0
4811,109229,Tata Fixed Investment Plan - 2 Scheme B Regular Plan Periodic Dividend,10.5052,,,21-Jan-2009,10.4001,0.0
4812,110565,Tata Fixed Investment Plan - 3 Scheme A - Institutional Plan - Growth,10.2652,,,21-Jan-2009,10.2139,0.0
4813,110564,Tata Fixed Investment Plan - 3 Scheme A - Institutional Plan - Monthly Dividend,10.2652,,,21-Jan-2009,10.2139,0.0
4814,110563,Tata Fixed Investment Plan - 3 Scheme A - Institutional Plan - Periodic Dividend,10.2652,,,21-Jan-2009,10.2139,0.0
4815,110568,Tata Fixed Investment Plan - 3 Scheme A - Regular Plan - Growth,10.2632,,,21-Jan-2009,10.2119,0.0
4816,110566,Tata Fixed Investment Plan - 3 Scheme A - Regular Plan - Monthly Dividend,10.263,,,21-Jan-2009,10.2117,0.0
4817,110567,Tata Fixed Investment Plan - 3 Scheme A - Regular Plan - Periodic Dividend,10.2629,,,21-Jan-2009,10.2116,0.0
4818,111357,Tata Fixed Investment Plan - 3 Scheme B - Institutional Plan - Growth,10.2276,,,21-Jan-2009,10.1765,0.0
4819,111358,Tata Fixed Investment Plan - 3 Scheme B - Institutional Plan - Periodic Dividend,10.2276,,,21-Jan-2009,10.1765,0.0
4820,111359,Tata Fixed Investment Plan - 3 Scheme B - Regular Plan - Periodic Dividend,10.2276,,,21-Jan-2009,10.1765,0.0
4821,110118,Tata Fixed Investment Plan - 4 - Scheme A - High Investment Plan - Growth,10.5269,,,21-Jan-2009,10.3164,0.0
4822,110115,Tata Fixed Investment Plan - 4 - Scheme A - Regular Investment Plan - Growth,10.5273,,,21-Jan-2009,10.3168,0.0
4823,110116,Tata Fixed Investment Plan - 4 - Scheme A - Regular Investment Plan - Periodic Dividend,10.5269,,,21-Jan-2009,10.3164,0.0
4824,110352,Tata Fixed Investment Plan - 4 - Scheme B - High Investment Plan - Growth,10.5308,,,21-Jan-2009,10.3202,0.0
4825,110351,Tata Fixed Investment Plan - 4 - Scheme B - High Investment Plan - Periodic Dividend,10.5308,,,21-Jan-2009,10.3202,0.0
4826,110349,Tata Fixed Investment Plan - 4 - Scheme B - Regular Investment Plan - Growth,10.5135,,,21-Jan-2009,10.3032,0.0
4827,110350,Tata Fixed Investment Plan - 4 - Scheme B - Regular Investment Plan - Periodic Dividend,10.5134,,,21-Jan-2009,10.3031,0.0
4828,110353,Tata Fixed Investment Plan - 4 - Scheme B - Super High Investment Plan - Growth,10.5573,,,21-Jan-2009,10.3462,0.0
4829,110354,Tata Fixed Investment Plan - 4 - Scheme B - Super High Investment Plan - Periodic Dividend,10.5573,,,21-Jan-2009,10.3462,0.0
4831,110686,Taurus FMP 370 days - Institutional Dividend Plan,0.0,,,21-Jan-2009,0.0,0.0
4832,110684,Taurus FMP 370 days - Institutional Growth Plan,10.22,,,21-Jan-2009,10.1178,10.22
4833,110685,Taurus FMP 370 days - Retail Dividend Plan,10.22,,,21-Jan-2009,10.1178,10.22
4834,110683,Taurus FMP 370 days - Retail Growth Plan,10.22,,,21-Jan-2009,10.1178,10.22
4836,106339,UTI F I I F-Annual Interval Plan Series - II - Institutional  Growth Option,11.4228,INF789F01FP5,,21-Jan-2009,11.4228,0.0
4837,106340,UTI F I I F-Annual Interval Plan Series - II - Institutional Dividend Option,10.4667,INF789F01FN0,INF789F01FO8,21-Jan-2009,10.4667,0.0
4838,106338,UTI F I I F-Annual Interval Plan Series - II - Regular Plan - Growth Option,11.3651,INF789F01FM2,,21-Jan-2009,11.3651,0.0
4839,106337,UTI FIIF Annual Interval Plan II - Regular Plan - IDCW,10.4526,INF789F01FK6,INF789F01FL4,21-Jan-2009,10.4526,0.0
4840,106706,UTI FIIF Annual Interval Plan III - Regular Plan - IDCW,10.2703,INF789F01FQ3,INF789F01FR1,21-Jan-2009,10.2703,0.0
4841,106708,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Instn Dividend Option,10.2827,INF789F01FT7,INF789F01FU5,21-Jan-2009,10.2827,0.0
4842,106709,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Instn Growth Option,11.2218,INF789F01FV3,,21-Jan-2009,11.2218,0.0
4843,106707,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Regular Plan - Growth Option,11.163,INF789F01FS9,,21-Jan-2009,11.163,0.0
4844,107070,UTI FIIF Annual Interval Plan IV - Regular Plan - IDCW,10.1316,INF789F01FW1,INF789F01FX9,21-Jan-2009,10.1316,0.0
4845,111478,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Instn Dividend Option,10.1437,INF789F01FZ4,INF789F01GA5,21-Jan-2009,10.1437,0.0
4846,111467,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Instn Growth Option,10.1437,INF789F01GB3,,21-Jan-2009,10.1437,0.0
4847,107071,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Regular Plan - Growth Option,11.026,INF789F01FY7,,21-Jan-2009,11.026,0.0
4848,106186,UTI FIIF Annual Intervl Plan I - Regular Plan - IDCW,10.5115,INF789F01FE9,INF789F01FF6,21-Jan-2009,10.5115,0.0
4849,106184,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Instn Dividend Option ),10.5362,INF789F01FH2,INF789F01FI0,21-Jan-2009,10.5362,0.0
4850,106185,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Instn Growth Option ),11.4218,INF789F01FJ8,,21-Jan-2009,11.4218,0.0
4851,106183,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I - Regular Plan - Growth Option,11.3401,INF789F01FG4,,21-Jan-2009,11.3401,0.0
4852,107089,UTI FIIF Half Yearly Plan I - Regular Plan - IDCW,10.128,INF789F01EY0,INF789F01EZ7,21-Jan-2009,10.128,0.0
4853,107088,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Regular Plan - Growth Option,11.0784,INF789F01FA7,,21-Jan-2009,11.0784,0.0
4854,107226,UTI FIIF Half Yearly Plan II - Regular Plan - IDCW,10.0845,INF789F01HG0,INF789F01HH8,21-Jan-2009,10.0845,0.0
4855,107228,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Regular Plan - Growth Option,11.04,INF789F01HI6,,21-Jan-2009,11.04,0.0
4856,106145,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Regular Plan - Growth Option,11.5079,INF789F01EU8,,21-Jan-2009,11.5079,0.0
4857,106549,UTI - Fixed Income Interval Fund - Monthly Interval Plan - Institutional Dividend Option,10.0651,INF789F01EV6,INF789F01EW4,21-Jan-2009,10.0651,0.0
4858,106550,UTI - Fixed Income Interval Fund - Monthly Interval Plan - Institutional Growth Option,11.2099,INF789F01EX2,,21-Jan-2009,11.2099,0.0
4859,106146,UTI FIIF Monthly Interval Plan I - Regular Plan - Monthly IDCW,10.065,INF789F01ES2,INF789F01ET0,21-Jan-2009,10.065,0.0
4860,107195,UTI FIIF Monthly Interval Plan II - Regular Plan - Monthly IDCW,10.0175,INF789F01EM5,INF789F01EN3,21-Jan-2009,10.0175,0.0
4861,107194,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Instn. Dividend Option,10.0174,INF789F01EP8,INF789F01EQ6,21-Jan-2009,10.0174,0.0
4862,107193,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Regular Plan - Growth Option,11.1265,INF789F01EO1,,21-Jan-2009,11.1265,0.0
4863,106057,UTI FIIF Quarterly Interval Plan I - Regular Plan - IDCW,10.0696,INF789F01GC1,INF789F01GD9,21-Jan-2009,10.0696,0.0
4864,106058,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Inst Dividend Plan,10.0712,INF789F01GF4,INF789F01GG2,21-Jan-2009,10.0712,0.0
4865,106059,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Inst Growth Plan,11.6382,INF789F01GH0,,21-Jan-2009,11.6382,0.0
4866,106060,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Regular Plan - Growth Option,11.6309,INF789F01GE7,,21-Jan-2009,11.6309,0.0
4867,106365,UTI FIIF Quarterly Interval Plan III - Regular Plan - IDCW,10.1622,INF789F01GI8,INF789F01GJ6,21-Jan-2009,10.1622,0.0
4868,106368,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Inst Growth Plan,11.4275,INF789F01GN8,,21-Jan-2009,11.4275,0.0
4869,106366,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) -Regular Plan - Growth Option,11.4069,INF789F01GK4,,21-Jan-2009,11.4069,0.0
4870,106367,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan -III) - Inst Dividend Plan,10.1644,INF789F01GL2,INF789F01GM0,21-Jan-2009,10.1644,0.0
4871,109467,UTI F I I F Series II -Quarterly Interval Plan - IV -Instn. Dividend  Option,10.0029,INF789F01GR9,INF789F01GS7,21-Jan-2009,10.0029,0.0
4872,109465,UTI F I I F Series II -Quarterly Interval Plan - IV -Regular Plan - Growth Option,10.5505,INF789F01GQ1,,21-Jan-2009,10.5505,0.0
4873,109464,UTI FIIF Sr-2 Quarterly Interval Plan IV - Regular Plan - IDCW,10.0028,INF789F01GO6,INF789F01GP3,21-Jan-2009,10.0028,0.0
4874,109619,UTI F I I F Series II -Quarterly Interval Plan - V - Instn Dividend Option,10.2386,INF789F01GX7,INF789F01GY5,21-Jan-2009,10.2386,0.0
4875,109620,UTI F I I F Series II -Quarterly Interval Plan - V - Instn Growth Option,10.513,INF789F01GZ2,,21-Jan-2009,10.513,0.0
4876,109617,UTI F I I F Series II -Quarterly Interval Plan - V - Regular Plan - Growth Option,10.513,INF789F01GW9,,21-Jan-2009,10.513,0.0
4877,109618,UTI FIIF Sr-2 Quarterly Interval Plan V - Regular Plan - IDCW,10.2387,INF789F01GU3,INF789F01GV1,21-Jan-2009,10.2387,0.0
4878,110022,UTI F I I F Series II -Quarterly Interval Plan - VI-Institutional Divided Option,10.112,INF789F01HD7,INF789F01HE5,21-Jan-2009,10.112,0.0
4879,110023,UTI F I I F Series II -Quarterly Interval Plan - VI-Institutional Growth Option,10.3966,INF789F01HF2,,21-Jan-2009,10.3966,0.0
4880,110024,UTI F I I F Series II -Quarterly Interval Plan - VI-Regular Plan - Growth Option,10.3965,INF789F01HC9,,21-Jan-2009,10.3965,0.0
4881,110021,UTI FIIF Sr-2 Quarterly Interval Plan VI - Regular Plan - IDCW,10.1119,INF789F01HA3,INF789F01HB1,21-Jan-2009,10.1119,0.0
4882,110467,UTI F I I F Series II -Quarterly Interval Plan - VII - Instn Growth Option,10.078,INF789F01EL7,,21-Jan-2009,10.078,0.0
4883,110468,UTI F I I F Series II -Quarterly Interval Plan - VII - Regular Plan - Growth Option,10.3833,INF789F01EI3,,21-Jan-2009,10.3833,0.0
4884,110469,UTI FIIF Sr-2 Quarterly Interval Plan VII - Regular Plan - IDCW,10.0764,INF789F01EG7,INF789F01EH5,21-Jan-2009,10.0764,0.0
4885,107497,UTI - Investment Bond Fund - Dividend Option,10.441,,,21-Jan-2009,0.0,0.0
4886,107498,uti - Investment Bond Fund - Growth Option,10.441,,,21-Jan-2009,0.0,0.0
4887,104954,UTI Capital Protection Oriented Scheme - 5 Years -Growth Option,10.5446,,,21-Jan-2009,0.0,0.0
4888,104953,UTI Capital Protection Orinted Scheme - Plan 5 years- Income Option,10.5445,,,21-Jan-2009,0.0,0.0
4889,104952,UTI Capital Protection Oriented Scheme - 3 years - Growth Option,10.8018,,,21-Jan-2009,0.0,0.0
4890,104951,UTI Capital Protection Oriented Scheme 3 years - Income Option,10.8018,,,21-Jan-2009,0.0,0.0
4891,108399,UTI Fixed Maturity Plan Yearly Series Aptil 2008 - Dividend Option,10.6191,,,21-Jan-2009,0.0,0.0
4892,108400,UTI Fixed Maturity Plan Yearly Series Aptil 2008 - Growth Option,10.6191,,,21-Jan-2009,0.0,0.0
4893,108401,UTI Fixed Maturity Plan Yearly Series Aptil 2008 - Instn. Growth Option,10.6378,,,21-Jan-2009,0.0,0.0
4894,109085,UTI Fixed Maturity Plan Yearly Series June 2008 - Dividend Option,10.299,,,21-Jan-2009,0.0,0.0
4895,109084,UTI Fixed Maturity Plan Yearly Series June 2008 - Instn Dividend Option,10.2989,,,21-Jan-2009,0.0,0.0
4896,109087,UTI Fixed Maturity Plan Yearly Series June 2008 - Instn Growth Option,10.5316,,,21-Jan-2009,0.0,0.0
4897,109086,UTI Fixed Maturity Plan Yearly Series June 2008- Growth Option,10.5316,,,21-Jan-2009,0.0,0.0
4898,106436,UTI Fixed Term Income Fund -Series III Plan 20 - Dividend Option,11.2894,,,21-Jan-2009,0.0,0.0
4899,106433,UTI Fixed Term Income Fund -Series III Plan 20 - Growth Option,11.2894,,,21-Jan-2009,0.0,0.0
4900,106434,UTI Fixed Term Income Fund -Series III Plan 20 - Instn. Growth Option,11.3699,,,21-Jan-2009,0.0,0.0
4901,107415,UTI Fixed Term Income Fund Jan 2008-Plan 1 (15 Months) - Dividend Option,10.9063,,,21-Jan-2009,0.0,0.0
4902,107413,UTI Fixed Term Income Fund Jan 2008-Plan 1 (15 Months) - Growth Option,10.9063,,,21-Jan-2009,0.0,0.0
4903,107414,UTI Fixed Term Income Fund Jan 2008-Plan 1 (15 Months) - Instn Growth Option,10.9453,,,21-Jan-2009,0.0,0.0
4904,107501,UTI Fixed Term Income Fund Jan 2008-Plan II (15 Months) - Dividend Option,10.8094,,,21-Jan-2009,0.0,0.0
4905,107502,UTI Fixed Term Income Fund Jan 2008-Plan II (15 Months) - Growth Option,10.8094,,,21-Jan-2009,0.0,0.0
4906,107503,UTI Fixed Term Income Fund Jan 2008-Plan II (15 Months) - Institutional Growth Option,10.8632,,,21-Jan-2009,0.0,0.0
4907,108976,UTI Fixed Term Income Fund May08 Sr IV-Plan 8 (12 Mts)- Growth Option,10.5836,,,21-Jan-2009,0.0,0.0
4908,108977,UTI Fixed Term Income Fund May08 Sr IV-Plan 8 (12 Mts)- Instn. Growth Option,10.6096,,,21-Jan-2009,0.0,0.0
4909,108975,UTI Fixed Term Income Fund May08 Sr IV-Plan 8 (12 Mts)-Dividend Option,10.5835,,,21-Jan-2009,0.0,0.0
4910,108979,UTI Fixed Term Income Fund May08 Sr IV-Plan 9 (24 Mts)- Dividend Option,10.6668,,,21-Jan-2009,0.0,0.0
4911,108978,UTI Fixed Term Income Fund May08 Sr IV-Plan 9 (24 Mts)- Growth Option,10.6668,,,21-Jan-2009,0.0,0.0
4912,109054,UTI Fixed Term Income Fund May08 Sr IV-Plan10 (12 Mts)-Dividend Option,10.5657,,,21-Jan-2009,0.0,0.0
4913,109051,UTI Fixed Term Income Fund May08 Sr IV-Plan10 (12 Mts)-Growth Option,10.5657,,,21-Jan-2009,0.0,0.0
4914,109052,UTI Fixed Term Income Fund May08 Sr IV-Plan10 (12 Mts)-Instn Dividend Option,10.6106,,,21-Jan-2009,0.0,0.0
4915,109053,UTI Fixed Term Income Fund May08 Sr IV-Plan10 (12 Mts)-Instn Growth Option,10.6106,,,21-Jan-2009,0.0,0.0
4916,107753,UTI Fixed Term Income Fund S-IV - P-III (14 Mths) - Instn. Growth Option,10.8753,,,21-Jan-2009,0.0,0.0
4917,107754,UTI Fixed Term Income Fund S-IV - P-III(14 Mths) - Dividend Option,10.8166,,,21-Jan-2009,0.0,0.0
4918,107752,UTI Fixed Term Income Fund S-IV - P-III(14 Mths) - Growth Option,10.8166,,,21-Jan-2009,0.0,0.0
4919,109387,UTI Fixed Term Income Fund S-V - P-I (13 Mths) - Dividend Option,10.5781,,,21-Jan-2009,0.0,0.0
4920,109385,UTI Fixed Term Income Fund S-V - P-I (13 Mths) - Growth Option,10.5781,,,21-Jan-2009,0.0,0.0
4921,109386,UTI Fixed Term Income Fund S-V - P-I (13 Mths) - Instn Dividend Option,10.6111,,,21-Jan-2009,0.0,0.0
4922,109388,UTI Fixed Term Income Fund S-V - P-I (13 Mths) - Instn Growth Option	,10.611,,,21-Jan-2009,0.0,0.0
4923,109671,UTI Fixed Term Income Fund S-V - P-II (20 Mths) - Dividend Option,10.8889,,,21-Jan-2009,0.0,0.0
4924,109672,UTI Fixed Term Income Fund S-V - P-II (20 Mths) - Instn Dividend Option,10.9228,,,21-Jan-2009,0.0,0.0
4925,109673,UTI Fixed Term Income Fund S-V - P-II (20 Mths) - Instn Growth Option,10.9228,,,21-Jan-2009,0.0,0.0
4926,109674,UTI Fixed Term Income Fund S-V - P-II (20 Mths)- Growth Option,10.8889,,,21-Jan-2009,0.0,0.0
4927,110133,UTI Fixed Term Income Fund S-V - P-III (24 Mths) - Dividend Option,10.8701,,,21-Jan-2009,0.0,0.0
4928,110134,UTI Fixed Term Income Fund S-V - P-III (24 Mths) - Growth Option,10.87,,,21-Jan-2009,0.0,0.0
4929,110135,UTI Fixed Term Income Fund S-V - P-III (24 Mths) - Instn Growth Option,10.9124,,,21-Jan-2009,0.0,0.0
4930,106834,UTI Fixed Term Income Fund-Series III(Plan 18) - Dividend Option,10.9526,,,21-Jan-2009,10.624,0.0
4931,106835,UTI Fixed Term Income Fund-Series III(Plan 18) - Growth Option,10.9526,,,21-Jan-2009,10.624,0.0
4932,110738,UTI FMP Quarterly Oct-08 Series -II-  Dividend Option,10.1631,,,21-Jan-2009,0.0,0.0
4933,110736,UTI FMP Quarterly Oct-08 Series -II-  Growth Option,10.1632,,,21-Jan-2009,0.0,0.0
4934,110737,UTI FMP Quarterly Oct-08 Series -II-  Institutional Dividend Option,10.1632,,,21-Jan-2009,0.0,0.0
4935,107837,UTI FMP Yearly February 2008- Dividend  Option,10.5452,,,21-Jan-2009,0.0,0.0
4936,107836,UTI FMP Yearly February 2008- Growth Option,10.8089,,,21-Jan-2009,0.0,0.0
4937,107835,UTI FMP Yearly February 2008- Institutional Dividend  Option,10.5453,,,21-Jan-2009,0.0,0.0
4938,108158,UTI FMP Yearly March 2008 - Growth Option,10.6418,,,21-Jan-2009,0.0,0.0
4939,108161,UTI FMP Yearly March 2008- Dividend Option,10.4048,,,21-Jan-2009,0.0,0.0
4940,108094,UTI FTIF Series-IV Mar08-13 months - Dividend Option,10.4885,,,21-Jan-2009,0.0,0.0
4941,108095,UTI FTIF Series-IV Mar08-13 months - Growth Option,10.4885,,,21-Jan-2009,0.0,0.0
4942,108123,UTI FTIF Series-IV Plan-V (13 months) - Dividend Option,10.7648,,,21-Jan-2009,0.0,0.0
4943,108124,UTI FTIF Series-IV Plan-V (13 months) - Growth Option,10.7648,,,21-Jan-2009,0.0,0.0
4944,108126,UTI FTIF Series-IV Plan-V (13 months) - Instn. Growth  Option,10.801,,,21-Jan-2009,0.0,0.0
4945,108472,UTI FTIF Series-IV Plan-VII May’08 (12 months) - Dividend Option,10.6137,,,21-Jan-2009,0.0,0.0
4946,108473,UTI FTIF Series-IV Plan-VII May’08 (12 months) - Growth Option,10.6138,,,21-Jan-2009,0.0,0.0
4947,108474,UTI FTIF Series-IV Plan-VII May’08 (12 months) - Inst. Growth Option,10.6314,,,21-Jan-2009,0.0,0.0
4948,110656,UTI FTIF Series-V Plan-VII (13 months)- Dividend  Option,10.2339,,,21-Jan-2009,0.0,0.0
4949,110657,UTI FTIF Series-V Plan-VII (13 months)-Growth Option,10.2338,,,21-Jan-2009,0.0,0.0
4950,111598,UTI-F T I F Sr.V  Plan IX  (13 Mts) - Dividend Option,10.071,,,21-Jan-2009,0.0,0.0
4951,111594,UTI-F T I F Sr.V  Plan IX  (13 Mts)- Instn Growth Option,10.0806,,,21-Jan-2009,0.0,0.0
4952,111595,UTI-F T I F Sr.V  Plan IX  (13 Mts)- Super Instn. Dividend Option,10.0806,,,21-Jan-2009,0.0,0.0
4953,111596,UTI-F T I F Sr.V  Plan IX  (13 Mts)- Super Instn. Growth Option,10.0806,,,21-Jan-2009,0.0,0.0
4954,111597,UTI-F T I F Sr.V  Plan IX  (13 Mts)-Growth Option,10.071,,,21-Jan-2009,0.0,0.0
4955,110424,UTI-FTIF Series -V Plan VI ( 13 Mts) - Dividend Option,10.2999,,,21-Jan-2009,0.0,0.0
4956,110425,UTI-FTIF Series -V Plan VI ( 13 Mts) - Growth Option,10.2999,,,21-Jan-2009,0.0,0.0
4957,110423,UTI-FTIF Series -V Plan VI ( 13 Mts) - Instn Growth Option,10.2998,,,21-Jan-2009,0.0,0.0
4958,108165,UTI-FTIF Series IV Plan VI (15 Months) - Dividend Option,10.7742,,,21-Jan-2009,0.0,0.0
4959,108162,UTI-FTIF Series IV Plan VI (15 Months) - Growth Option,10.7742,,,21-Jan-2009,0.0,0.0
4960,108164,UTI-FTIF Series IV Plan VI (15 Months) - Instn. Growth Option,10.7747,,,21-Jan-2009,0.0,0.0
4961,110138,UTI-FTIF Sr.V Plan IV ( 13 Mts) - Dividend Option	,10.3766,,,21-Jan-2009,0.0,0.0
4962,110140,UTI-FTIF Sr.V Plan IV ( 13 Mts) - Growth Option,10.3766,,,21-Jan-2009,0.0,0.0
4963,110139,UTI-FTIF Sr.V Plan IV ( 13 Mts) - Institutional Growth Option,10.4026,,,21-Jan-2009,0.0,0.0
4964,111337,UTI-FTIF Sr.V Plan VIII (13 Mts)-  Dividend Option,10.2057,,,21-Jan-2009,0.0,0.0
4965,111335,UTI-FTIF Sr.V Plan VIII (13 Mts)-  Growth Option,10.2057,,,21-Jan-2009,0.0,0.0
4966,111336,UTI-FTIF Sr.V Plan VIII (13 Mts)-  Institutional Growth Option,10.2194,,,21-Jan-2009,0.0,0.0
4967,111338,UTI-FTIF Sr.V Plan VIII (13 Mts)-  Super Institutional Dividend Option,10.224,,,21-Jan-2009,0.0,0.0
4968,111334,UTI-FTIF Sr.V Plan VIII (13 Mts)-  Super Institutional Growth Option,10.224,,,21-Jan-2009,0.0,0.0
4969,109490,UTI-Short Term FMP Series I-III(251 days) - Dividend Option,10.5117,,,21-Jan-2009,0.0,0.0
4970,109491,UTI-Short Term FMP Series I-III(251 days) - Growth Option,10.5117,,,21-Jan-2009,0.0,0.0
4971,109492,UTI-Short Term FMP Series I-III(251 days) - Instn. Growth Option,10.5117,,,21-Jan-2009,0.0,0.0
4972,110219,UTI-Short Term FMP Series I-VIII (181days) - Dividend Option,10.3999,,,21-Jan-2009,0.0,0.0
4973,110220,UTI-Short Term FMP Series I-VIII (181days) - Growth Option,10.3998,,,21-Jan-2009,0.0,0.0
